用户：fengfeixue0219:回答问题(28-05-13),SpanFromLeft
总回答数：1680； 总支持数：6648； 总反对数：117；平均支持数3.95714；,SpanFromLeft
Answer ID,Post Date,Vote-up,Vote-down,Title
260575,2012-07-02,39,0,Hyperlink["生物学里，为什么符号“♂”代表雄，“♀”表示雌性？", "http://www.guokr.com/answer/260575/redirect/"]
323848,2012-08-26,39,0,Hyperlink["谁能看懂这幅图？", "http://www.guokr.com/answer/323848/redirect/"]
344433,2012-09-21,39,0,Hyperlink["放片树叶，就能端着水走路而不洒？", "http://www.guokr.com/answer/344433/redirect/"]
404994,2012-12-09,38,0,Hyperlink["大家在看果壳问答里的答案时会不会受粪叉的影响？", "http://www.guokr.com/answer/404994/redirect/"]
472825,2013-04-18,38,1,Hyperlink["无籽石榴有可能被培育出来吗 ？", "http://www.guokr.com/answer/472825/redirect/"]
305837,2012-08-08,37,1,Hyperlink["在摄影技术已经如此普及的时代，为什么手绘动植物之类的科学绘画还在流行？", "http://www.guokr.com/answer/305837/redirect/"]
373667,2012-11-01,35,0,Hyperlink["象素和分辨率有什么区别么？", "http://www.guokr.com/answer/373667/redirect/"]
267322,2012-07-07,33,2,Hyperlink["说说“理性”的副作用？", "http://www.guokr.com/answer/267322/redirect/"]
410175,2012-12-16,33,0,Hyperlink["有一颗恒星，虽然它离我们很远，但是它产生的伽马射线威力非常大，并且自转轴是对准地球的，一旦爆发，在一秒钟之内，地球就会蒸发，真的么？真的有这颗恒星存在么？", "http://www.guokr.com/answer/410175/redirect/"]
486447,2013-05-13,33,0,Hyperlink["为什么草莓一碰就坏了，不像其他水果一样坚固？", "http://www.guokr.com/answer/486447/redirect/"]
487009,2013-05-14,33,0,Hyperlink["壁虎新长出来的尾巴里有骨骼吗？", "http://www.guokr.com/answer/487009/redirect/"]
450581,2013-02-26,32,0,Hyperlink["草坪染色会危害环境吗？", "http://www.guokr.com/answer/450581/redirect/"]
451075,2013-02-27,32,0,Hyperlink["据说这是火彩虹，它是如何形成的？", "http://www.guokr.com/answer/451075/redirect/"]
481003,2013-05-03,32,0,Hyperlink["这个菠萝是怎么长成章鱼状的？", "http://www.guokr.com/answer/481003/redirect/"]
450268,2013-02-25,29,0,Hyperlink["香蕉为什么是三瓣？", "http://www.guokr.com/answer/450268/redirect/"]
456937,2013-03-15,29,0,Hyperlink["吃梨总是感觉里面有颗粒物，那种颗粒物据说能够导致结石，不知道是真的还是假的？", "http://www.guokr.com/answer/456937/redirect/"]
427786,2013-01-09,28,0,Hyperlink["为什么乌贼可以在死后保持精囊活跃？", "http://www.guokr.com/answer/427786/redirect/"]
261231,2012-07-03,27,7,Hyperlink["什邡钼铜厂是否像微博所说对环境有巨大影响？", "http://www.guokr.com/answer/261231/redirect/"]
448266,2013-02-20,27,0,Hyperlink["抹香鲸为什么长那么大的脑袋，里面装了些啥？看上去很不方便嘛。", "http://www.guokr.com/answer/448266/redirect/"]
451530,2013-02-28,26,0,Hyperlink["为什么窗花上的冰花（霜？）长得和植物那么像？", "http://www.guokr.com/answer/451530/redirect/"]
452639,2013-03-04,26,0,Hyperlink["这是菌类吗？如何长成了镂空的？", "http://www.guokr.com/answer/452639/redirect/"]
189334,2012-05-17,25,0,Hyperlink["为什么有些菜吃起来会苦？", "http://www.guokr.com/answer/189334/redirect/"]
314680,2012-08-16,25,0,Hyperlink["手机真的能拍出这样的照片吗？", "http://www.guokr.com/answer/314680/redirect/"]
480490,2013-05-02,25,1,Hyperlink["怎么分辨一个网络事件是真实的还是水军在炒作？", "http://www.guokr.com/answer/480490/redirect/"]
489384,2013-05-19,25,0,Hyperlink["蜜蜂的刺为什么长这样？", "http://www.guokr.com/answer/489384/redirect/"]
278111,2012-07-16,24,0,Hyperlink["【黑暗料理系列】盐拌西红柿和糖拌西红柿的区别是什么？", "http://www.guokr.com/answer/278111/redirect/"]
240502,2012-06-20,23,0,Hyperlink["为什么不管什么颜色的虾蟹煮熟后都是红色的？", "http://www.guokr.com/answer/240502/redirect/"]
428967,2013-01-10,23,0,Hyperlink["我爱人怀孕了，每天上下班坐地铁得安检，那个x光机对她伤害大吗？", "http://www.guokr.com/answer/428967/redirect/"]
459593,2013-03-22,23,0,Hyperlink["在过去的一百年里被人浏览次数最多的图片是哪一张？", "http://www.guokr.com/answer/459593/redirect/"]
468841,2013-04-11,23,0,Hyperlink["皮皮虾能以子弹出膛速度出击捕食，爪子挥动速度能让海水烧开？ 这是真的吗？", "http://www.guokr.com/answer/468841/redirect/"]
229427,2012-06-15,22,0,Hyperlink["食物变质是因为细菌存在还是因为氧气存在？", "http://www.guokr.com/answer/229427/redirect/"]
307418,2012-08-09,22,0,Hyperlink["粉苹果和脆苹果怎么区分？", "http://www.guokr.com/answer/307418/redirect/"]
425338,2013-01-06,22,0,Hyperlink["瓦罐里的东西煮开后停止加热，内容物保持沸腾状态的时间明显比金属锅里的长，这是为什么呢？", "http://www.guokr.com/answer/425338/redirect/"]
477005,2013-04-25,22,0,Hyperlink["你所学的专业中，有哪些特别有效的分析和解决问题的方法？", "http://www.guokr.com/answer/477005/redirect/"]
176874,2012-05-07,21,0,Hyperlink["烤鸭用了烤鸭膏？烤鸭膏是什么物质？这种东西吃了对身体到底会有什么样的危害？", "http://www.guokr.com/answer/176874/redirect/"]
216263,2012-06-07,21,0,Hyperlink["果壳的很多达人回答质量都很高，如何做到的？", "http://www.guokr.com/answer/216263/redirect/"]
309451,2012-08-11,21,0,Hyperlink["吉林省“二代年虫”暴灾是怎么回事？是因为转基因造成的么？", "http://www.guokr.com/answer/309451/redirect/"]
348056,2012-09-25,21,0,Hyperlink["今天“辽宁号”航空母舰下船，上面那些旗帜是什么？", "http://www.guokr.com/answer/348056/redirect/"]
372577,2012-10-31,21,0,Hyperlink["\"奔跑的萝卜\"是真的可以种出来的吗？", "http://www.guokr.com/answer/372577/redirect/"]
392083,2012-11-22,21,0,Hyperlink["激光可以被反射吗？", "http://www.guokr.com/answer/392083/redirect/"]
402241,2012-12-05,21,0,Hyperlink["为什么在科普/知识分享中，化学没有物理和生物那么受欢迎？", "http://www.guokr.com/answer/402241/redirect/"]
420609,2012-12-30,21,0,Hyperlink["想知道是什么鸟这么挫= =", "http://www.guokr.com/answer/420609/redirect/"]
129812,2012-03-28,20,1,Hyperlink["花纹为三色的猫都是母猫？", "http://www.guokr.com/answer/129812/redirect/"]
171468,2012-05-03,20,0,Hyperlink["蜜蜂为什么蛰了人以后就要死去？为什么不像蛇之类的射出毒液而非要采取掏心掏肺的攻击呢？ ", "http://www.guokr.com/answer/171468/redirect/"]
190215,2012-05-18,20,0,Hyperlink["前天吃了炒玉米粒，今天大便，发现大便里面还有完整的玉米粒，这是消化不良吗？", "http://www.guokr.com/answer/190215/redirect/"]
235026,2012-06-18,20,2,Hyperlink["晨尿+酒精，真的能够验出宝宝的性别吗？", "http://www.guokr.com/answer/235026/redirect/"]
384165,2012-11-13,20,0,Hyperlink["传说中故宫出现的的“阴兵借道”到底是不是因为故宫的墙上有四氧化三铁在雷电的时候会带上磁性因而产生类似记录的效果，在下一次遇到闪电的时候会出现原景重现啊？", "http://www.guokr.com/answer/384165/redirect/"]
410296,2012-12-16,20,0,Hyperlink["请问这是不是眼角膜折射才出现的？这个和小狗死之前的出现的情况是一样的吗？那为什么小狗死之前眼睛会反光呢？", "http://www.guokr.com/answer/410296/redirect/"]
451458,2013-02-28,20,0,Hyperlink["凤梨和菠萝是同一个东西嘛？", "http://www.guokr.com/answer/451458/redirect/"]
458005,2013-03-18,20,0,Hyperlink["象牙果是什么？为什么能那么硬？", "http://www.guokr.com/answer/458005/redirect/"]
472445,2013-04-18,20,0,Hyperlink["人死了会长蘑菇吗（重口味图片预警）？", "http://www.guokr.com/answer/472445/redirect/"]
112082,2012-03-09,19,3,Hyperlink["和动物相比，为什么人类婴儿和成年体态发育相差那么大？", "http://www.guokr.com/answer/112082/redirect/"]
130198,2012-03-29,19,1,Hyperlink["中国考察队真的在南极把自己养的狗沉到海底了吗？", "http://www.guokr.com/answer/130198/redirect/"]
143640,2012-04-10,19,0,Hyperlink["“MJ奶奶”究竟是怎么做到前倾45度的？", "http://www.guokr.com/answer/143640/redirect/"]
203862,2012-05-29,19,0,Hyperlink["一条奇怪的虫子求鉴定", "http://www.guokr.com/answer/203862/redirect/"]
232747,2012-06-17,19,0,Hyperlink["现在还有人会写古诗，对对联之类的吗？", "http://www.guokr.com/answer/232747/redirect/"]
303903,2012-08-06,18,0,Hyperlink["生锈铁钉放在可乐里8小时，铁锈就没了？", "http://www.guokr.com/answer/303903/redirect/"]
371852,2012-10-30,18,0,Hyperlink["人体肌肉和骨骼组成的是一个费力杠杆吗？", "http://www.guokr.com/answer/371852/redirect/"]
372003,2012-10-30,18,0,Hyperlink["为什么纯水不会结冰？", "http://www.guokr.com/answer/372003/redirect/"]
389582,2012-11-20,18,0,Hyperlink["人眼有5.76亿像素这种说法是真的吗？", "http://www.guokr.com/answer/389582/redirect/"]
408918,2012-12-14,18,0,Hyperlink["为什么是“楚河汉界”而不是“楚界汉河”？", "http://www.guokr.com/answer/408918/redirect/"]
424370,2013-01-05,18,0,Hyperlink["太空舱中飘着一个水团，这时可以用吸管把这团水“喝”光吗？", "http://www.guokr.com/answer/424370/redirect/"]
452338,2013-03-03,18,0,Hyperlink["松花蛋的蛋清上的花纹是怎么来的？", "http://www.guokr.com/answer/452338/redirect/"]
458703,2013-03-19,18,0,Hyperlink["为什么撅嘴的时候下巴会起起伏伏、坑坑洼洼的呢？", "http://www.guokr.com/answer/458703/redirect/"]
461186,2013-03-26,18,0,Hyperlink["动物的精子会比人类的小吗？（例如苍蝇、鲸鱼什么的~)   形态会有不同吗？ 都是蝌蚪状？", "http://www.guokr.com/answer/461186/redirect/"]
212740,2012-06-05,17,0,Hyperlink["寥寥几种第二信使为什么能传导很多种激素及其信号?", "http://www.guokr.com/answer/212740/redirect/"]
270283,2012-07-10,17,0,Hyperlink["黑龙江凤凰山出现不明飞行物，到底是怎么回事？", "http://www.guokr.com/answer/270283/redirect/"]
283098,2012-07-20,17,0,Hyperlink["为什么猪肉上的检疫章要用蓝色的？", "http://www.guokr.com/answer/283098/redirect/"]
453455,2013-03-06,17,0,Hyperlink["“鸭嘴”猕猴桃是因为使用了大量激素吗？", "http://www.guokr.com/answer/453455/redirect/"]
459294,2013-03-21,17,0,Hyperlink["唐氏综合症既然没有治疗方法，那诊断的意义何在？", "http://www.guokr.com/answer/459294/redirect/"]
471894,2013-04-17,17,0,Hyperlink["直接将两块铀235对撞就能发生核裂变吗？", "http://www.guokr.com/answer/471894/redirect/"]
489610,2013-05-20,17,0,Hyperlink["水分是如何从植物根部到达树顶的?", "http://www.guokr.com/answer/489610/redirect/"]
279483,2012-07-17,16,0,Hyperlink["24点为什么选24这个数，而不是21或者30或其他的数？", "http://www.guokr.com/answer/279483/redirect/"]
282506,2012-07-19,16,0,Hyperlink["这种车能不能运动呢？", "http://www.guokr.com/answer/282506/redirect/"]
347918,2012-09-25,16,0,Hyperlink["请问未来的超级稻真的能够高达2米吗", "http://www.guokr.com/answer/347918/redirect/"]
360890,2012-10-16,16,1,Hyperlink["开车时速度越快视力会下降越多吗？为什么？", "http://www.guokr.com/answer/360890/redirect/"]
478340,2013-04-28,16,0,Hyperlink["为什么不选地球为参照系，说太阳围绕地球转？", "http://www.guokr.com/answer/478340/redirect/"]
326978,2012-08-30,15,1,Hyperlink["大蒜为什么一烤就不辣了？", "http://www.guokr.com/answer/326978/redirect/"]
352194,2012-10-01,15,0,Hyperlink["有这种植物吗？（附图）", "http://www.guokr.com/answer/352194/redirect/"]
392512,2012-11-23,15,8,Hyperlink["外星人来到地球会被细菌、病毒等微生物搞死吗？", "http://www.guokr.com/answer/392512/redirect/"]
449129,2013-02-22,15,0,Hyperlink["乌贼也会飞？", "http://www.guokr.com/answer/449129/redirect/"]
470461,2013-04-14,15,0,Hyperlink["关于H7N9为什么能从禽类传给人类，禽类之间也能互传，而人类之间不会互传？", "http://www.guokr.com/answer/470461/redirect/"]
491361,2013-05-23,15,0,Hyperlink["为何巴拿马运河要比两大洋高出26米？", "http://www.guokr.com/answer/491361/redirect/"]
131872,2012-03-30,14,0,Hyperlink["服用“转胎丸”真的能改变胎儿性别吗？", "http://www.guokr.com/answer/131872/redirect/"]
132970,2012-03-31,14,1,Hyperlink["动物（植物）分类学，作为一门学科，是否正在边缘化（冷门）？", "http://www.guokr.com/answer/132970/redirect/"]
248796,2012-06-25,14,0,Hyperlink["真的有重瞳的人吗，是什么原理呢？", "http://www.guokr.com/answer/248796/redirect/"]
321061,2012-08-23,14,0,Hyperlink["新疆某特战部队在河边抓的是带鱼吗？", "http://www.guokr.com/answer/321061/redirect/"]
456049,2013-03-13,14,0,Hyperlink["昙花是如何做到开花迅速的呢？", "http://www.guokr.com/answer/456049/redirect/"]
204026,2012-05-30,13,0,Hyperlink["网传死刑犯行刑前共处的老方子科学吗？", "http://www.guokr.com/answer/204026/redirect/"]
295140,2012-07-29,13,0,Hyperlink["鸟嘌呤、腺嘌呤等四个嘌呤的字母记不清楚，有什么办法吗?", "http://www.guokr.com/answer/295140/redirect/"]
348229,2012-09-26,13,0,Hyperlink["涮毛肚为什么要七上八下？", "http://www.guokr.com/answer/348229/redirect/"]
349930,2012-09-28,13,0,Hyperlink["为什么葡萄里的葡萄籽数目不一样？", "http://www.guokr.com/answer/349930/redirect/"]
365351,2012-10-22,13,0,Hyperlink["为什么拇指缺失会被认定为重伤而其他手指就不认定为重伤？", "http://www.guokr.com/answer/365351/redirect/"]
370589,2012-10-29,13,0,Hyperlink["柿子和西红柿有什么关系？", "http://www.guokr.com/answer/370589/redirect/"]
374437,2012-11-02,13,0,Hyperlink["这双色龙虾是怎么长成这样的？", "http://www.guokr.com/answer/374437/redirect/"]
399162,2012-12-02,13,0,Hyperlink["为什么蚊虫叮咬就不被承认为是HIV的血液传播途径呢？", "http://www.guokr.com/answer/399162/redirect/"]
423835,2013-01-04,13,0,Hyperlink["人民币为什么不能大量印制？", "http://www.guokr.com/answer/423835/redirect/"]
428938,2013-01-10,13,0,Hyperlink["从很臭的厕所走出来，身上会有屎味么？", "http://www.guokr.com/answer/428938/redirect/"]
458545,2013-03-19,13,0,Hyperlink["请问一下鱼侧线的皮下那层深颜色的组织的学名叫做啥？", "http://www.guokr.com/answer/458545/redirect/"]
471673,2013-04-17,13,0,Hyperlink["绿色叶绿体为什么光合利用率高？", "http://www.guokr.com/answer/471673/redirect/"]
489402,2013-05-19,13,0,Hyperlink["加特林机枪的子弹如何保证准确度？", "http://www.guokr.com/answer/489402/redirect/"]
489636,2013-05-20,13,0,Hyperlink["我们的宇宙有最小像素吗？", "http://www.guokr.com/answer/489636/redirect/"]
115234,2012-03-13,12,4,Hyperlink["儿子学习不好，这和他小时候摔到地上过有关系吗？", "http://www.guokr.com/answer/115234/redirect/"]
127572,2012-03-26,12,0,Hyperlink["有谁有比较好的方法让这位“民科”无话可说吗？", "http://www.guokr.com/answer/127572/redirect/"]
176955,2012-05-07,12,0,Hyperlink["这是什么物种？真的存在么？", "http://www.guokr.com/answer/176955/redirect/"]
220233,2012-06-10,12,0,Hyperlink["碳14断代法可以测定的年代区间是什么？“女娲”用碳14测出来的6200年准确吗？", "http://www.guokr.com/answer/220233/redirect/"]
240097,2012-06-20,12,1,Hyperlink["为什么大海不会结冰？", "http://www.guokr.com/answer/240097/redirect/"]
256136,2012-06-29,12,3,Hyperlink["为什么有些人明明自己秀恩爱还要烧死别的秀恩爱的？", "http://www.guokr.com/answer/256136/redirect/"]
264897,2012-07-05,12,0,Hyperlink["光合作用至少需要怎样的强度？", "http://www.guokr.com/answer/264897/redirect/"]
323504,2012-08-26,12,0,Hyperlink["氢能可行吗？？？", "http://www.guokr.com/answer/323504/redirect/"]
378642,2012-11-07,12,0,Hyperlink["航天员在太空出仓后怎样行走？", "http://www.guokr.com/answer/378642/redirect/"]
387907,2012-11-18,12,0,Hyperlink["栗子是属于坚果还是薯类？", "http://www.guokr.com/answer/387907/redirect/"]
389240,2012-11-19,12,0,Hyperlink["蜻蜓和豆娘很像，怎么区分？", "http://www.guokr.com/answer/389240/redirect/"]
392074,2012-11-22,12,0,Hyperlink["柳絮是柳树的花吗？", "http://www.guokr.com/answer/392074/redirect/"]
405926,2012-12-11,12,0,Hyperlink["昨天煲汤，炖了几个土豆，结果发现汤很甜！这是传说中的荷兰转基因土豆吗？如何区分常规土豆和甜土豆？", "http://www.guokr.com/answer/405926/redirect/"]
450334,2013-02-25,12,0,Hyperlink["2013年，水星三次逆行。逆行是怎么造成的，其他行星也会逆行吗？", "http://www.guokr.com/answer/450334/redirect/"]
451705,2013-03-01,12,0,Hyperlink["为什么大部分植物的树干都是朝上生长而不是朝下或者水平铺开生长呢？", "http://www.guokr.com/answer/451705/redirect/"]
165668,2012-04-27,11,0,Hyperlink["这花的名字是什么？", "http://www.guokr.com/answer/165668/redirect/"]
222427,2012-06-11,11,0,Hyperlink["樱桃和车厘子有什么不一样？", "http://www.guokr.com/answer/222427/redirect/"]
237606,2012-06-19,11,0,Hyperlink["制作皮冻的原理是什么，过程算是物理还是化学过程？皮冻算是固体还是液体？晶体还是非晶体？", "http://www.guokr.com/answer/237606/redirect/"]
248708,2012-06-25,11,0,Hyperlink["“果壳”到底是什么“果”的“壳”？", "http://www.guokr.com/answer/248708/redirect/"]
253418,2012-06-27,11,0,Hyperlink["微生物的那些彩色图片是怎么来的？", "http://www.guokr.com/answer/253418/redirect/"]
262388,2012-07-03,11,0,Hyperlink["为什么天体都在转？无论卫星、行星还是恒星系，几乎都是在自转的同时又围绕着某个点公转？", "http://www.guokr.com/answer/262388/redirect/"]
268239,2012-07-08,11,0,Hyperlink["之前说是最快的那个的，怎么又有其他理论出现了~", "http://www.guokr.com/answer/268239/redirect/"]
327859,2012-08-30,11,0,Hyperlink["其他动物可能进化成类似人这种高等动物吗？", "http://www.guokr.com/answer/327859/redirect/"]
347032,2012-09-24,11,0,Hyperlink["502胶水滴出来凝固很快，在瓶子里咋不？", "http://www.guokr.com/answer/347032/redirect/"]
378560,2012-11-07,11,0,Hyperlink["转基因食品是否更加有营养？\n", "http://www.guokr.com/answer/378560/redirect/"]
379689,2012-11-08,11,0,Hyperlink["人类胎儿是通过脐带获取氧的吧，鸡蛋中的小鸡是如何获取氧的？", "http://www.guokr.com/answer/379689/redirect/"]
395076,2012-11-26,11,0,Hyperlink["一直维持一个动作不变，肌肉明明没有在运动，为何还是会酸痛？", "http://www.guokr.com/answer/395076/redirect/"]
410289,2012-12-16,11,0,Hyperlink["你能不能把一根鞋带从鼻子穿进去，再从嘴巴拉出来?", "http://www.guokr.com/answer/410289/redirect/"]
411098,2012-12-17,11,0,Hyperlink["今天在可乐里放了块大冰块，一段时间后发现可乐上层是层清水，与可乐明显分层，搅动后静置还是回分层，求解", "http://www.guokr.com/answer/411098/redirect/"]
420602,2012-12-30,11,0,Hyperlink["生物老师说大量用农药会导致害虫产生抗药性，然后有毒物质会积累在捕食者内导致捕食者数量下降，问下为什么捕食者不能产生抗药性呢？", "http://www.guokr.com/answer/420602/redirect/"]
426931,2013-01-08,11,0,Hyperlink["[来战]哪个领域最容易出民科？出过哪些最奇葩的民科？", "http://www.guokr.com/answer/426931/redirect/"]
442791,2013-02-05,11,0,Hyperlink["为什么东西湿了容易黏在一起？", "http://www.guokr.com/answer/442791/redirect/"]
444209,2013-02-08,11,0,Hyperlink["为什么香皂用久了会裂缝？", "http://www.guokr.com/answer/444209/redirect/"]
445744,2013-02-14,11,0,Hyperlink["高挑的女人一般胸小？酒量大的女人一般性欲强？哪位高人来解释一下为什么？", "http://www.guokr.com/answer/445744/redirect/"]
448782,2013-02-21,11,0,Hyperlink["早期的人造卫星拍照是用什么介质成像，胶片还是数码相机。如果是胶片，照片怎样传送回来的？", "http://www.guokr.com/answer/448782/redirect/"]
449222,2013-02-22,11,0,Hyperlink["花开有声音吗？", "http://www.guokr.com/answer/449222/redirect/"]
491596,2013-05-23,11,1,Hyperlink["一直没搞懂林奈的双命名法到底牛逼在哪里。", "http://www.guokr.com/answer/491596/redirect/"]
493056,2013-05-26,11,0,Hyperlink["为什么核电站原料要用铀这种地球上稀有的元素而不采用地球上最常见的碳、氢、氧？", "http://www.guokr.com/answer/493056/redirect/"]
493114,2013-05-27,11,0,Hyperlink["稻米能炼油么？", "http://www.guokr.com/answer/493114/redirect/"]
493325,2013-05-27,11,0,Hyperlink["打开微信出现的地球是地球的哪一面", "http://www.guokr.com/answer/493325/redirect/"]
113350,2012-03-10,10,0,Hyperlink["为什么空姐身上不能有疤痕？", "http://www.guokr.com/answer/113350/redirect/"]
144153,2012-04-11,10,0,Hyperlink["真正的玫瑰是什么东西？难道我们看到的玫瑰不是玫瑰么？", "http://www.guokr.com/answer/144153/redirect/"]
184179,2012-05-13,10,0,Hyperlink["家里突然出现很多灰色小飞蛾，灭之不绝，怎么办？", "http://www.guokr.com/answer/184179/redirect/"]
201536,2012-05-28,10,0,Hyperlink["为什么昆虫进化得越来越小？", "http://www.guokr.com/answer/201536/redirect/"]
270744,2012-07-10,10,0,Hyperlink["耳朵怎么样分辨声音的？", "http://www.guokr.com/answer/270744/redirect/"]
282611,2012-07-19,10,0,Hyperlink["胎儿能否找到爹？", "http://www.guokr.com/answer/282611/redirect/"]
340254,2012-09-16,10,0,Hyperlink["人怎么会被洗脑，怎么不被洗脑", "http://www.guokr.com/answer/340254/redirect/"]
375728,2012-11-04,10,0,Hyperlink["萌物附图求鉴定~", "http://www.guokr.com/answer/375728/redirect/"]
412603,2012-12-19,10,0,Hyperlink["橘子和橙子分雌雄吗？同学告诉我雌的好吃，这是真的吗？", "http://www.guokr.com/answer/412603/redirect/"]
434293,2013-01-17,10,0,Hyperlink["醪糟为什么吃起来酸酸的而且有酒的味道呢？ 酒会变成醋吗？", "http://www.guokr.com/answer/434293/redirect/"]
450225,2013-02-25,10,4,Hyperlink["银行卡的密码只有6位数，他们如何保障数据库中数据的安全？有补充、希望大家理解题目意思...这是计算机题，不是生活题...", "http://www.guokr.com/answer/450225/redirect/"]
451826,2013-03-01,10,0,Hyperlink["人身上的“闪电纹”为什么是这个样子的？", "http://www.guokr.com/answer/451826/redirect/"]
457452,2013-03-16,10,0,Hyperlink["载有武器级浓缩铀的直升机发生爆炸，会爆发核弹一样的威力吗？", "http://www.guokr.com/answer/457452/redirect/"]
460903,2013-03-25,10,0,Hyperlink["检测电磁辐射的实验室墙面上有尖状的倒刺是做什么用的？", "http://www.guokr.com/answer/460903/redirect/"]
478074,2013-04-27,10,0,Hyperlink["松树为什么会分泌松脂，松脂对松树有什么用？", "http://www.guokr.com/answer/478074/redirect/"]
117713,2012-03-15,9,0,Hyperlink["遭雷击跟性激素有关？", "http://www.guokr.com/answer/117713/redirect/"]
160933,2012-04-24,9,1,Hyperlink["电池剩余电量的检测原理是什么？", "http://www.guokr.com/answer/160933/redirect/"]
167641,2012-04-29,9,0,Hyperlink["聪明的中国人会理解张压定律吗？", "http://www.guokr.com/answer/167641/redirect/"]
179279,2012-05-09,9,0,Hyperlink["植物怎么防止自花授粉？", "http://www.guokr.com/answer/179279/redirect/"]
188010,2012-05-16,9,0,Hyperlink["既然有生殖隔离，为什么驴马能生骡？狮虎虎狮兽也能诞生？", "http://www.guokr.com/answer/188010/redirect/"]
226028,2012-06-13,9,0,Hyperlink["我对转基因作物的看法正确吗？", "http://www.guokr.com/answer/226028/redirect/"]
276945,2012-07-15,9,0,Hyperlink["花瓶姑娘、蛇身少女啊这些事怎么弄得啊？", "http://www.guokr.com/answer/276945/redirect/"]
309474,2012-08-11,9,0,Hyperlink["虫子死亡时候为什么大多肚子朝上？", "http://www.guokr.com/answer/309474/redirect/"]
376432,2012-11-05,9,0,Hyperlink["为什么被踩到的雪融化的比较快？", "http://www.guokr.com/answer/376432/redirect/"]
392283,2012-11-22,9,0,Hyperlink["死亡基因的作用机理是怎么回事？有办法控制吗？", "http://www.guokr.com/answer/392283/redirect/"]
395092,2012-11-26,9,0,Hyperlink["关于遗传，如何反驳下面这个观点？", "http://www.guokr.com/answer/395092/redirect/"]
418715,2012-12-28,9,0,Hyperlink["手术刀磨损很快吗？为什么呢？", "http://www.guokr.com/answer/418715/redirect/"]
422271,2013-01-02,9,0,Hyperlink["人的翔是储存在身体哪个部位的？", "http://www.guokr.com/answer/422271/redirect/"]
426488,2013-01-08,9,0,Hyperlink["网上开始流传说高铁辐射大，而且没有配备防辐射的设备，乘务员出现不孕和流产，\"号召\"大家不要坐高铁的人人状态和微博可信吗？", "http://www.guokr.com/answer/426488/redirect/"]
427804,2013-01-09,9,1,Hyperlink["桔子的果肉有几瓣，有规律吗？", "http://www.guokr.com/answer/427804/redirect/"]
441950,2013-02-03,9,0,Hyperlink["草莓会发芽么？可以把它当种子埋起来种么？", "http://www.guokr.com/answer/441950/redirect/"]
453394,2013-03-06,9,0,Hyperlink["感觉果壳里的都是藏龙卧虎不可多得的人才，会成为相亲新阵地么？", "http://www.guokr.com/answer/453394/redirect/"]
