用户：Ent:回答问题(29-05-13),SpanFromLeft
总回答数：308； 总支持数：6023； 总反对数：144；平均支持数19.5552；,SpanFromLeft
Answer ID,Post Date,Vote-up,Vote-down,Title
237227,2012-06-19,49,2,Hyperlink["世界上最低要剩下几个男女，才能在不违反近亲结婚的标准下繁衍种族？", "http://www.guokr.com/answer/237227/redirect/"]
258708,2012-07-01,48,0,Hyperlink["感觉好多史前怪物，体型都比较巨大，为什么呢？", "http://www.guokr.com/answer/258708/redirect/"]
171762,2012-05-03,47,0,Hyperlink["蜜蜂为什么蛰了人以后就要死去？为什么不像蛇之类的射出毒液而非要采取掏心掏肺的攻击呢？ ", "http://www.guokr.com/answer/171762/redirect/"]
370334,2012-10-29,47,2,Hyperlink["宁波PX项目，大家怎么看？", "http://www.guokr.com/answer/370334/redirect/"]
382537,2012-11-12,47,19,Hyperlink["如果，可以由你决定删除一项人类发明，回归原来的样子，你选哪样？", "http://www.guokr.com/answer/382537/redirect/"]
419284,2012-12-28,47,0,Hyperlink["猫真的会吃主人的尸体吗？", "http://www.guokr.com/answer/419284/redirect/"]
165847,2012-04-28,46,0,Hyperlink["如果你的生命只剩一个小时，你会干什么？", "http://www.guokr.com/answer/165847/redirect/"]
182442,2012-05-12,46,1,Hyperlink["家里出现很多德国小蠊，怎么清除？", "http://www.guokr.com/answer/182442/redirect/"]
194282,2012-05-22,46,0,Hyperlink["金箍的源代码及其工作原理是什么？", "http://www.guokr.com/answer/194282/redirect/"]
274340,2012-07-13,45,1,Hyperlink["（逻辑向）女生，遇到这样的表白肿么拒绝？", "http://www.guokr.com/answer/274340/redirect/"]
365350,2012-10-22,45,0,Hyperlink["为什么拇指缺失会被认定为重伤而其他手指就不认定为重伤？", "http://www.guokr.com/answer/365350/redirect/"]
490744,2013-05-22,45,0,Hyperlink["蓝图为什么叫蓝图？是因为蓝色的吗？", "http://www.guokr.com/answer/490744/redirect/"]
231682,2012-06-16,44,1,Hyperlink["不怕死，愿意死，很奇怪，很不理智吗？", "http://www.guokr.com/answer/231682/redirect/"]
288659,2012-07-23,43,4,Hyperlink["“作为一个医生，首先要有仁心其次才是仁术”这句话怎么讲，心不正妨碍技术进步么？", "http://www.guokr.com/answer/288659/redirect/"]
486220,2013-05-12,43,0,Hyperlink["人的智商可以达到300吗？", "http://www.guokr.com/answer/486220/redirect/"]
408955,2012-12-14,42,0,Hyperlink["氦气和六氟化硫使声音变化的原理是什么？", "http://www.guokr.com/answer/408955/redirect/"]
422366,2013-01-02,42,0,Hyperlink["如果有一颗和月亮差不多的小行星轻轻地碰到地球，没有发生剧烈碰撞，这对地球会有多大影响？我们能爬上去，开拓一个“小行星国”吗？", "http://www.guokr.com/answer/422366/redirect/"]
183766,2012-05-13,41,2,Hyperlink["“大象从不忘事”的说法靠谱吗？", "http://www.guokr.com/answer/183766/redirect/"]
197854,2012-05-25,40,0,Hyperlink["科学是什么？将来科学是不是会攻陷艺术？", "http://www.guokr.com/answer/197854/redirect/"]
311674,2012-08-14,40,0,Hyperlink["如何在果壳制造一条热帖？", "http://www.guokr.com/answer/311674/redirect/"]
371417,2012-10-30,40,0,Hyperlink["地球上目前还活着的最古老的动物是啥？鲎么？", "http://www.guokr.com/answer/371417/redirect/"]
422140,2013-01-02,40,2,Hyperlink["不同种动物的寿命相差很多是由什么造成的？", "http://www.guokr.com/answer/422140/redirect/"]
409146,2012-12-14,38,0,Hyperlink["突然想到一个蛋疼的问题，2012年12月21日被证明是谎言之后，那预言里下个世界末日是什么时候？ ", "http://www.guokr.com/answer/409146/redirect/"]
378429,2012-11-07,37,0,Hyperlink["人为什么会天然地害怕或排斥某些东西？是因为遗传了祖先的记忆吗？", "http://www.guokr.com/answer/378429/redirect/"]
296260,2012-07-30,36,0,Hyperlink["用绿茶当尿液送检可以查出前列腺炎吗？", "http://www.guokr.com/answer/296260/redirect/"]
350801,2012-09-29,36,1,Hyperlink["宇航员鼻子痒痒怎么办？", "http://www.guokr.com/answer/350801/redirect/"]
352548,2012-10-02,36,0,Hyperlink["日本有只公山羊下奶了是怎么回事？", "http://www.guokr.com/answer/352548/redirect/"]
363008,2012-10-19,36,0,Hyperlink["给图片配字时，大家都喜欢用什么字体？", "http://www.guokr.com/answer/363008/redirect/"]
198094,2012-05-25,35,1,Hyperlink["不同人种之间为什么没有生殖隔离？", "http://www.guokr.com/answer/198094/redirect/"]
417534,2012-12-26,35,0,Hyperlink["生物为什么要繁衍后代？", "http://www.guokr.com/answer/417534/redirect/"]
259893,2012-07-02,34,2,Hyperlink["你有没有分析自己迟迟找不到另一半的原因？", "http://www.guokr.com/answer/259893/redirect/"]
438906,2013-01-27,34,0,Hyperlink["宇航员如何解决放屁的问题？", "http://www.guokr.com/answer/438906/redirect/"]
296923,2012-07-30,33,0,Hyperlink["中国运动员领奖时为什么喜欢咬着金牌照相？", "http://www.guokr.com/answer/296923/redirect/"]
376309,2012-11-05,33,0,Hyperlink["为什么中国的“左”“右”和国外是反的呢？", "http://www.guokr.com/answer/376309/redirect/"]
402527,2012-12-06,33,0,Hyperlink["“裸烹”这事靠谱吗？做饭过程中可能不使用非天然的添加剂吗？", "http://www.guokr.com/answer/402527/redirect/"]
227722,2012-06-14,32,0,Hyperlink["为了猴子的事被攻击了，怎么办？", "http://www.guokr.com/answer/227722/redirect/"]
400868,2012-12-04,32,11,Hyperlink["北京异地高考方案都牵扯了哪方利益，为何迟迟不能实施？你心目中最合适的异地高考方案是什么样？", "http://www.guokr.com/answer/400868/redirect/"]
406885,2012-12-12,32,0,Hyperlink["为什么不是所有的人都漂亮？如果自然选择偏重健康和美丽，为什么大部分人都并不那么好看？", "http://www.guokr.com/answer/406885/redirect/"]
201575,2012-05-28,31,2,Hyperlink["汽车越大或者越重就越安全吗？", "http://www.guokr.com/answer/201575/redirect/"]
413691,2012-12-21,31,0,Hyperlink["为什么北京下的雪是亮晶晶的，落在地上还是亮晶晶的？跟地域有关吗？在南方下再大的雪也从没见过是亮晶晶的。", "http://www.guokr.com/answer/413691/redirect/"]
336361,2012-09-11,30,1,Hyperlink["说来说去都是相关，什么时候才能算作因果呢？", "http://www.guokr.com/answer/336361/redirect/"]
417513,2012-12-26,30,0,Hyperlink["为什么女生的字一般都比男孩子的好看？", "http://www.guokr.com/answer/417513/redirect/"]
209335,2012-06-03,29,1,Hyperlink["地球上是先有病毒还是先有单细胞生物？", "http://www.guokr.com/answer/209335/redirect/"]
349217,2012-09-27,29,0,Hyperlink["有哪些动物的生殖器官（或精液）是美味？为什么这些部位对人类而言会是美食呢？", "http://www.guokr.com/answer/349217/redirect/"]
326594,2012-08-29,28,0,Hyperlink["请问霸王龙的大脑到底有多大？会比人的大吗？", "http://www.guokr.com/answer/326594/redirect/"]
432083,2013-01-15,28,0,Hyperlink["鲍鱼长什么样？什么才能叫鲍鱼？", "http://www.guokr.com/answer/432083/redirect/"]
226177,2012-06-13,27,0,Hyperlink["为什么会产生“我愿意为你去死”的这种心理？你们会被这样的话“感动”吗?", "http://www.guokr.com/answer/226177/redirect/"]
258903,2012-07-01,27,1,Hyperlink["当你“仰望星空时”，你在想什么？", "http://www.guokr.com/answer/258903/redirect/"]
313143,2012-08-15,27,0,Hyperlink["京东、苏宁、国美的价格大战最终结局会是什么样的？", "http://www.guokr.com/answer/313143/redirect/"]
181080,2012-05-11,26,0,Hyperlink["昆虫的趋光性有什么进化意义？", "http://www.guokr.com/answer/181080/redirect/"]
306339,2012-08-08,26,4,Hyperlink["衡量一个人文笔的好坏真的是只取决于辞藻的华丽吗？", "http://www.guokr.com/answer/306339/redirect/"]
434564,2013-01-18,26,0,Hyperlink["小时候动画片《雪孩子》里的小白兔为什么不吃小雪人的胡萝卜鼻子？", "http://www.guokr.com/answer/434564/redirect/"]
438919,2013-01-27,26,0,Hyperlink["鱼会放屁吗？", "http://www.guokr.com/answer/438919/redirect/"]
485353,2013-05-10,26,1,Hyperlink["为什么要保护一门语言？", "http://www.guokr.com/answer/485353/redirect/"]
352677,2012-10-02,25,0,Hyperlink["兔子不能碰水吗？", "http://www.guokr.com/answer/352677/redirect/"]
356612,2012-10-10,25,0,Hyperlink["能培育出黑白颠倒的熊猫吗？", "http://www.guokr.com/answer/356612/redirect/"]
397113,2012-11-29,25,0,Hyperlink["少年派里头说的那个锚 是什么原理？", "http://www.guokr.com/answer/397113/redirect/"]
306678,2012-08-09,24,0,Hyperlink["个人在世界范围的科学技术领域快速知名的方法是什么", "http://www.guokr.com/answer/306678/redirect/"]
425909,2013-01-07,24,0,Hyperlink["正则表达式是什么？具体的应用都有哪些？", "http://www.guokr.com/answer/425909/redirect/"]
492368,2013-05-25,24,0,Hyperlink["进化论和演化论之间的区别在哪里？", "http://www.guokr.com/answer/492368/redirect/"]
214423,2012-06-06,23,0,Hyperlink["你玩过哪些碉堡了的小游戏？", "http://www.guokr.com/answer/214423/redirect/"]
233799,2012-06-18,23,0,Hyperlink["如何在大学举办一个小型三叶虫化石展？", "http://www.guokr.com/answer/233799/redirect/"]
378707,2012-11-07,23,0,Hyperlink["果壳er们对于“科学解释/解决不了的问题”是什么看法呢？", "http://www.guokr.com/answer/378707/redirect/"]
490518,2013-05-21,23,0,Hyperlink["马铃薯和土豆指的是一个东西吗？", "http://www.guokr.com/answer/490518/redirect/"]
233327,2012-06-17,22,0,Hyperlink["叠字名（如：郭晶晶），是汉语名字独有的吗？", "http://www.guokr.com/answer/233327/redirect/"]
265957,2012-07-06,22,1,Hyperlink["动物也分左撇子右撇子吗？", "http://www.guokr.com/answer/265957/redirect/"]
437930,2013-01-24,22,0,Hyperlink["为什么英语字体的Comic sans是“禁用”？", "http://www.guokr.com/answer/437930/redirect/"]
227527,2012-06-14,21,0,Hyperlink["我对转基因作物的看法正确吗？", "http://www.guokr.com/answer/227527/redirect/"]
406244,2012-12-11,21,2,Hyperlink["为什么自然界大部分动物雌雄比例大致相同？", "http://www.guokr.com/answer/406244/redirect/"]
94213,2012-02-06,20,4,Hyperlink["冰川融化海平面会上升吗", "http://www.guokr.com/answer/94213/redirect/"]
174195,2012-05-05,20,0,Hyperlink["当把一个变色龙放在镜子前它会怎么反映？ ", "http://www.guokr.com/answer/174195/redirect/"]
197268,2012-05-24,20,1,Hyperlink["高考将至，列位还记得当年那些蒙题方法吗？", "http://www.guokr.com/answer/197268/redirect/"]
291372,2012-07-25,20,0,Hyperlink["格陵兰冰川为什么会迅速融化？", "http://www.guokr.com/answer/291372/redirect/"]
93496,2012-02-04,19,5,Hyperlink["人生的意义是什么？", "http://www.guokr.com/answer/93496/redirect/"]
203079,2012-05-29,19,6,Hyperlink["《非你莫属》中，问北大心理美女硕士的“洛萨达线”是什么？", "http://www.guokr.com/answer/203079/redirect/"]
207366,2012-06-01,19,0,Hyperlink["如果你弄伤了一只虫子，是应该让它活着，还是杀了它免得它饱受痛苦的折磨？", "http://www.guokr.com/answer/207366/redirect/"]
209505,2012-06-03,19,0,Hyperlink["当年你是怎么高考的？你超常发挥了吗？哪门值得拿粗来炫耀？", "http://www.guokr.com/answer/209505/redirect/"]
269983,2012-07-10,19,0,Hyperlink["砷基生物的神话被打破了，为什么科学家这么关注它？是因为跟外星人有关吗？", "http://www.guokr.com/answer/269983/redirect/"]
344211,2012-09-21,19,1,Hyperlink["照片中可以区分日出和夕阳吗？如果可以，如何区分？", "http://www.guokr.com/answer/344211/redirect/"]
414638,2012-12-22,19,0,Hyperlink["「一个水龙头一秒钟漏一滴水，一年就漏掉360吨水。」这个说法正确吗？在地球上，1滴水究竟能多大？", "http://www.guokr.com/answer/414638/redirect/"]
489612,2013-05-20,19,0,Hyperlink["为什么锦囊妙计大多是三个？", "http://www.guokr.com/answer/489612/redirect/"]
233294,2012-06-17,18,0,Hyperlink["人类的医学发展会影响生物的进化吗？", "http://www.guokr.com/answer/233294/redirect/"]
277784,2012-07-16,18,1,Hyperlink["为什么男女性的声音进化得到现在这样的区分?动物雄性雌性的声音之间有没有类似的普遍性区分规律?", "http://www.guokr.com/answer/277784/redirect/"]
426056,2013-01-07,18,1,Hyperlink["为什么有些歌特别容易成为“耳虫”，比如法海你不懂爱？", "http://www.guokr.com/answer/426056/redirect/"]
197540,2012-05-24,17,0,Hyperlink["父母给儿子取复杂名字,他们居心何在呢？", "http://www.guokr.com/answer/197540/redirect/"]
241523,2012-06-21,17,1,Hyperlink["苍井空老师这种不想结婚只想要孩子的女青年是怎么想的？", "http://www.guokr.com/answer/241523/redirect/"]
245362,2012-06-23,17,0,Hyperlink["对于不是缺水的地方，节约用水有用吗？", "http://www.guokr.com/answer/245362/redirect/"]
294310,2012-07-28,17,0,Hyperlink["伦敦奥运的花瓣火炬是什么花？", "http://www.guokr.com/answer/294310/redirect/"]
307874,2012-08-10,17,1,Hyperlink["传说海鲜嘌呤高，这个嘌呤和学氨基酸时候学到的腺嘌呤、鸟嘌呤有关系吗？", "http://www.guokr.com/answer/307874/redirect/"]
361471,2012-10-17,17,1,Hyperlink["人民币为什么只有1  、2、5、10，20，50，100的面值？", "http://www.guokr.com/answer/361471/redirect/"]
368181,2012-10-26,17,0,Hyperlink["山的高度没有超过10千米的，这个是由重力决定的吧，那么海的深度是由什么决定的，为什么没有超过15千米的海沟？", "http://www.guokr.com/answer/368181/redirect/"]
165729,2012-04-27,16,0,Hyperlink["猫为什么不怕老鼠身上的病菌？", "http://www.guokr.com/answer/165729/redirect/"]
182425,2012-05-12,16,0,Hyperlink["关于转基因技术，科幻小说《替天行道》有何槽点？", "http://www.guokr.com/answer/182425/redirect/"]
229458,2012-06-15,16,0,Hyperlink["从动物学的角度上讲，比如猴子能不能被驯化，驯化的概念是什么？", "http://www.guokr.com/answer/229458/redirect/"]
292427,2012-07-26,16,1,Hyperlink["被chinajoy上的showgirl刺激到了，现代人对长腿妹纸的审美从何而来？", "http://www.guokr.com/answer/292427/redirect/"]
380081,2012-11-09,16,0,Hyperlink["破坏到底算不算是一种艺术形式？", "http://www.guokr.com/answer/380081/redirect/"]
437488,2013-01-23,16,0,Hyperlink["棕熊洗白了能变成北极熊吗？", "http://www.guokr.com/answer/437488/redirect/"]
442438,2013-02-04,16,0,Hyperlink["为什么很多英文字体中小写的L和大写的I看起来是一样的？不会引起混淆么？", "http://www.guokr.com/answer/442438/redirect/"]
188349,2012-05-17,15,0,Hyperlink["你读过的思想最深邃的书是什么？", "http://www.guokr.com/answer/188349/redirect/"]
208285,2012-06-02,15,0,Hyperlink["你喝醉了会有什么异常行为？", "http://www.guokr.com/answer/208285/redirect/"]
212086,2012-06-05,15,1,Hyperlink["怎么知道他是爱我的呢？或者说如何测试一下？", "http://www.guokr.com/answer/212086/redirect/"]
225101,2012-06-13,15,1,Hyperlink["人类是否应该拿动物做实验？", "http://www.guokr.com/answer/225101/redirect/"]
237316,2012-06-19,15,0,Hyperlink["怎么泡摩羯座的男生？", "http://www.guokr.com/answer/237316/redirect/"]
433087,2013-01-16,15,2,Hyperlink["应用“抛开剂量谈毒性就是耍流氓”这句话需要哪些前提条件？有哪些比较热闹的讨论是误用了这句话？", "http://www.guokr.com/answer/433087/redirect/"]
489647,2013-05-20,15,0,Hyperlink["我们为什么要干预进化，来保护濒危野生动物？", "http://www.guokr.com/answer/489647/redirect/"]
355805,2012-10-09,14,0,Hyperlink["医学是不是反自然、阻碍进化？", "http://www.guokr.com/answer/355805/redirect/"]
426817,2013-01-08,14,0,Hyperlink["鱼跳起来被冻住！这科学么？", "http://www.guokr.com/answer/426817/redirect/"]
448454,2013-02-20,14,0,Hyperlink["同样是“小短手”，为什么大家更热衷“黑”霸王龙而不是河马？", "http://www.guokr.com/answer/448454/redirect/"]
239300,2012-06-20,13,1,Hyperlink["“吸血鬼”如果不存在，那它的传说从何而来？", "http://www.guokr.com/answer/239300/redirect/"]
266890,2012-07-07,13,0,Hyperlink["有人说：“人是大自然最伟大的杰作”，这话可信吗？", "http://www.guokr.com/answer/266890/redirect/"]
269858,2012-07-10,13,0,Hyperlink["用小勺搅拌咖啡能让它凉得更快吗？", "http://www.guokr.com/answer/269858/redirect/"]
294223,2012-07-28,13,0,Hyperlink["不支持养猴子，那关于北京大雨溜蛇的那位，饲养黄金蟒合法吗？", "http://www.guokr.com/answer/294223/redirect/"]
325096,2012-08-28,13,0,Hyperlink["请专业医师来科普一下：剖腹产时有没有可能被偷肾？", "http://www.guokr.com/answer/325096/redirect/"]
344461,2012-09-21,13,0,Hyperlink["溶液结成冰水混合物时，冰中的溶质浓度和水中的浓度相同么？", "http://www.guokr.com/answer/344461/redirect/"]
422154,2013-01-02,13,0,Hyperlink["世界是真的吗？证明？", "http://www.guokr.com/answer/422154/redirect/"]
429530,2013-01-11,13,0,Hyperlink["外语有古文么？", "http://www.guokr.com/answer/429530/redirect/"]
493592,2013-05-27,13,0,Hyperlink["看电影为什么大家都要吃爆米花？", "http://www.guokr.com/answer/493592/redirect/"]
493748,2013-05-28,13,0,Hyperlink["为何马达加斯加1500年前才有了人类足迹，是最晚的一个？", "http://www.guokr.com/answer/493748/redirect/"]
93495,2012-02-04,12,1,Hyperlink["为什么地球上的大多数生物都分为两性，而不是三性甚至更多性别呢？", "http://www.guokr.com/answer/93495/redirect/"]
170764,2012-05-02,12,0,Hyperlink["为什么一些科学家能够坐拥宗教信仰？", "http://www.guokr.com/answer/170764/redirect/"]
202104,2012-05-28,12,0,Hyperlink["如果人类等同于昆虫变态发育时期的幼虫，那么成虫期的人类会进化成什么样子？", "http://www.guokr.com/answer/202104/redirect/"]
232816,2012-06-17,12,0,Hyperlink["如何判断一个人是否暗恋自己？", "http://www.guokr.com/answer/232816/redirect/"]
312083,2012-08-14,12,0,Hyperlink["福岛蝴蝶因核辐射发生突变，这是真的吗？", "http://www.guokr.com/answer/312083/redirect/"]
337128,2012-09-12,12,0,Hyperlink["俄罗斯发现猛犸活细胞，这个有可能是真的吗？", "http://www.guokr.com/answer/337128/redirect/"]
361183,2012-10-17,12,0,Hyperlink["银河系发生过伽玛射线爆的事情是科学家们幻想的吧？", "http://www.guokr.com/answer/361183/redirect/"]
412640,2012-12-19,12,0,Hyperlink["橘子和橙子分雌雄吗？同学告诉我雌的好吃，这是真的吗？", "http://www.guokr.com/answer/412640/redirect/"]
488164,2013-05-17,12,0,Hyperlink["\"群观众的眼睛是雪亮的\"有理论依据吗？另外，群众的智慧一定是当下历史阶段最“正确”的吗？", "http://www.guokr.com/answer/488164/redirect/"]
199201,2012-05-26,11,0,Hyperlink["什么是铀钢？", "http://www.guokr.com/answer/199201/redirect/"]
206600,2012-05-31,11,0,Hyperlink["生物为什么会死亡？", "http://www.guokr.com/answer/206600/redirect/"]
211729,2012-06-05,11,0,Hyperlink["这个软体虫子是什么？【图很恶心，慎入！】", "http://www.guokr.com/answer/211729/redirect/"]
229685,2012-06-15,11,0,Hyperlink["是否有驯服的猴子充当护士?", "http://www.guokr.com/answer/229685/redirect/"]
416395,2012-12-25,11,0,Hyperlink["衣原体为什么翻译成了“衣”原体？", "http://www.guokr.com/answer/416395/redirect/"]
419245,2012-12-28,11,0,Hyperlink["如何做，才能在编剧赵华的“转基因毒食促销水军脑歪五百人”榜单上排名更靠前？", "http://www.guokr.com/answer/419245/redirect/"]
436537,2013-01-21,11,0,Hyperlink["为什么好多神经都是交叉管理呢？这种连法和直连最近的有什么优势么？", "http://www.guokr.com/answer/436537/redirect/"]
486842,2013-05-14,11,0,Hyperlink["跟群里的人争论微波炉致癌是不是谣言...\n", "http://www.guokr.com/answer/486842/redirect/"]
190686,2012-05-19,10,0,Hyperlink["我姐捡了两只小鹌鹑，怎么才能养活呢？", "http://www.guokr.com/answer/190686/redirect/"]
190724,2012-05-19,10,0,Hyperlink["有多少人每天会戳“果壳网的盈利模式”？", "http://www.guokr.com/answer/190724/redirect/"]
197813,2012-05-25,10,0,Hyperlink["一个人可以忍受内在的空虚和外在的匆忙有多久？", "http://www.guokr.com/answer/197813/redirect/"]
230844,2012-06-16,10,0,Hyperlink["你最喜欢的神兽是什么？", "http://www.guokr.com/answer/230844/redirect/"]
261303,2012-07-03,10,0,Hyperlink["世界上有两种动物不得癌症：一个是海里游的鲨；，一个是陆地上跑的鹅。 正确吗？", "http://www.guokr.com/answer/261303/redirect/"]
279320,2012-07-17,10,0,Hyperlink["把蛇的毒液注入它自己体内会死吗？", "http://www.guokr.com/answer/279320/redirect/"]
279360,2012-07-17,10,0,Hyperlink["哺乳动物为什么放弃了毒液？", "http://www.guokr.com/answer/279360/redirect/"]
292229,2012-07-26,10,0,Hyperlink["被人嘲笑身材不好，如何调节心情？", "http://www.guokr.com/answer/292229/redirect/"]
319722,2012-08-22,10,0,Hyperlink["为什么古代戏子被视为下贱的职业？", "http://www.guokr.com/answer/319722/redirect/"]
353711,2012-10-05,10,0,Hyperlink["碰到可疑的人贩子之类的人应该怎么办？", "http://www.guokr.com/answer/353711/redirect/"]
417193,2012-12-26,10,0,Hyperlink["适合女生的武术和冷兵器有哪些？", "http://www.guokr.com/answer/417193/redirect/"]
444906,2013-02-11,10,1,Hyperlink["拿零度可乐当水喝，有健康上的风险吗？", "http://www.guokr.com/answer/444906/redirect/"]
494717,今天,10,0,Hyperlink["动物标本的意义是什么？", "http://www.guokr.com/answer/494717/redirect/"]
165768,2012-04-27,9,0,Hyperlink["猫的胡须真的可以用来量老鼠洞的大小吗？", "http://www.guokr.com/answer/165768/redirect/"]
165830,2012-04-28,9,0,Hyperlink[" 在爱因斯坦的相对论没被提出之前，人们用那些理论解释太阳这个发光的大火球的？", "http://www.guokr.com/answer/165830/redirect/"]
174155,2012-05-05,9,0,Hyperlink["灰太狼为什么追不上喜羊羊呢?", "http://www.guokr.com/answer/174155/redirect/"]
188354,2012-05-17,9,0,Hyperlink["中国科学院发布的《中国人营养指南》靠谱吗？", "http://www.guokr.com/answer/188354/redirect/"]
335850,2012-09-10,9,0,Hyperlink["美国的“100年星舰”宇宙航行计划，科幻电影要成真了？", "http://www.guokr.com/answer/335850/redirect/"]
357104,2012-10-10,9,1,Hyperlink["英语中Abbey和Cathedral有什么区别？", "http://www.guokr.com/answer/357104/redirect/"]
378535,2012-11-07,9,0,Hyperlink["奥观海赢了。在总统竞选中竞选失败的，可以再次参选吗？", "http://www.guokr.com/answer/378535/redirect/"]
407762,2012-12-13,9,0,Hyperlink["北京大学卫生学院教授李可基称塑化剂是相对安全的物质，还说人类经过这么多年的进化，就有了一定的排毒解毒能力？演化过程会碰到塑化剂吗？这种提法妥当吗？", "http://www.guokr.com/answer/407762/redirect/"]
205489,2012-05-30,8,0,Hyperlink["动物有自制力吗？", "http://www.guokr.com/answer/205489/redirect/"]
214100,2012-06-06,8,0,Hyperlink["伽利略的比萨斜塔实验是真实的还是杜撰的？", "http://www.guokr.com/answer/214100/redirect/"]
227835,2012-06-14,8,0,Hyperlink["麻雀究竟能否看到玻璃？", "http://www.guokr.com/answer/227835/redirect/"]
264197,2012-07-05,8,0,Hyperlink["为什么有些向日葵不会向太阳？", "http://www.guokr.com/answer/264197/redirect/"]
376171,2012-11-05,8,0,Hyperlink["为什么说黑洞不会吸任何物质？", "http://www.guokr.com/answer/376171/redirect/"]
398364,2012-11-30,8,0,Hyperlink["意大利新发现地下潮虫表明“物种进化并非单行道”？", "http://www.guokr.com/answer/398364/redirect/"]
407056,2012-12-12,8,0,Hyperlink["熊猫为什么叫panda，是胖的音译吗？", "http://www.guokr.com/answer/407056/redirect/"]
93012,2012-02-02,7,0,Hyperlink["为什么钻石这种东西会这么贵？", "http://www.guokr.com/answer/93012/redirect/"]
174570,2012-05-05,7,0,Hyperlink["植物局部变异？同一棵树长出来的，为什么叶子大小差别这么大？", "http://www.guokr.com/answer/174570/redirect/"]
186263,2012-05-15,7,0,Hyperlink["在写小说，请教以下肢解情节的合理性如何？", "http://www.guokr.com/answer/186263/redirect/"]
200286,2012-05-27,7,0,Hyperlink["吃货们都说果壳墙上的画看起来很好吃，你还见过哪些好吃的艺术品？这些艺术品有哪些吃法？", "http://www.guokr.com/answer/200286/redirect/"]
