怎样用数学保护濒危语言？	http://www.guokr.com/article/392356/
麦当劳还是汉堡王：同样的等待不一样的排队	http://www.guokr.com/article/357760/
算术好？那就用16元的纸币吧！	http://www.guokr.com/article/342796/
近亲不如远邻：最关键的人脉是不熟的朋友	http://www.guokr.com/article/338387/
《蝙蝠侠3》漏洞：聚变堆能改造成核弹吗？（剧透慎入）	http://www.guokr.com/article/324560/
闯荡赛马场，走上致富路	http://www.guokr.com/article/308362/
为什么诈骗短信看上去那么弱智？ 	http://www.guokr.com/article/303539/
亚当和夏娃，其实他们不认识	http://www.guokr.com/article/303814/
从ChinaJoy到经济学：人人都爱小短裙	http://www.guokr.com/article/293379/
超级英雄物理学：蝙蝠侠是摔死的？	http://www.guokr.com/article/269948/
啤酒泡泡物理学：气泡为何往下沉？	http://www.guokr.com/article/268900/
盘点欧洲杯：给16强排座次	http://www.guokr.com/article/262235/
点球中的博弈论：守门员扑向何方？	http://www.guokr.com/article/255080/
扫雷第一步，先戳哪里最高效？	http://www.guokr.com/article/224031/
“鸟人”是怎样炼成的，翼服飞行怎么保证安全？	http://www.guokr.com/article/214217/
摩天大楼上掉下的硬币会砸死人吗？	http://www.guokr.com/article/205957/
多少干电池能把星战机器人搞起来？	http://www.guokr.com/article/198637/
如何预测伦敦奥运会中国金牌数？	http://www.guokr.com/article/188948/
为什么反恐这么难？ 	http://www.guokr.com/article/179216/
绿巨人跳起来的破坏力有多大？（无剧透）	http://www.guokr.com/article/176619/
如何测出一句话中的信息量	http://www.guokr.com/article/172437/
且慢感动，海难中不存在什么“妇孺优先”	http://www.guokr.com/article/165416/
为什么车不多时也会堵？	http://www.guokr.com/article/162969/
怎样登机最省时？	http://www.guokr.com/article/161240/
看物理学家怎样搞定交通罚单	http://www.guokr.com/article/151206/
航空公司为何超载卖票？	http://www.guokr.com/article/145227/
转战外太空！愤怒的小鸟如何飞翔？	http://www.guokr.com/article/137894/
【愚人特稿】数学家应该重新设计角度制	http://www.guokr.com/article/133682/
为什么我们还没遇到外星人？ 	http://www.guokr.com/article/129942/
数学魔术：测谎术是怎样炼成的	http://www.guokr.com/article/124845/
纸上极品飞车：拼策略的竞速游戏	http://www.guokr.com/article/122628/
超级英雄物理学：能徒手接住坠楼者吗？	http://www.guokr.com/article/120833/
商家玩促销，边卖边送赚更多	http://www.guokr.com/article/117683/
躲子弹、跳下水、特抗揍，细数那些不顾物理规律的电影桥段	http://www.guokr.com/article/112550/
非主流数学应用：原来还可以这么玩	http://www.guokr.com/article/108096/
小错误也会引发大灾难	http://www.guokr.com/article/103210/
什么样的微博链接会让你“手滑”？	http://www.guokr.com/article/101665/
怎样做一名技术流“赛事指导”	http://www.guokr.com/article/100398/
用概率判生死：法庭上的数学证据	http://www.guokr.com/article/99261/
扭曲的几何：球面上的世界观	http://www.guokr.com/article/98934/
怎样才算主流科学？	http://www.guokr.com/article/97238/
超高端桌游：一点一线烧糊你的大脑	http://www.guokr.com/article/96844/
数学家告诉你林书豪如何影响尼克斯	http://www.guokr.com/article/96349/
用统计方法看纳税人的钱哪去了 	http://www.guokr.com/article/95226/
胆小鬼博弈：如何假装死磕到底	http://www.guokr.com/article/94677/
和圆一样的三角形	http://www.guokr.com/article/93390/
4个终于被破译的世界级密码	http://www.guokr.com/article/93037/
数学魔术：玛雅人告诉你哪个数字被偷了 	http://www.guokr.com/article/92761/
航空公司如何给飞机票定价？	http://www.guokr.com/article/91252/
果壳网春节送大礼，100亿的红包有多大？	http://www.guokr.com/article/90761/
为什么大年三十有时候没有？	http://www.guokr.com/article/90696/
为什么“风中的大侠”特别冷？	http://www.guokr.com/article/90237/
过年回家，回谁的家？ 	http://www.guokr.com/article/89907/
商家玩促销：其实不便宜	http://www.guokr.com/article/89720/
700万小时搞定最小数独问题	http://www.guokr.com/article/89169/
除了蝙蝠侠，我们还能用什么战胜小丑？	http://www.guokr.com/article/88553/
你的年终奖发了吗？小心奖金白白“蒸发”	http://www.guokr.com/article/87689/
如何伪装成一名技术流“算命先生”	http://www.guokr.com/article/83293/
彩虹为什么是弯的？	http://www.guokr.com/article/81674/
CSDN数据库泄露！那些网站够安全吗？	http://www.guokr.com/article/81430/
规则漏洞让双方都想输掉比赛	http://www.guokr.com/article/80985/
如何假装知道那些牛光闪闪的公式？	http://www.guokr.com/article/79144/
计算机也能写宋词！	http://www.guokr.com/article/78894/
月全食有什么用？	http://www.guokr.com/article/78250/
4个最省钱的拼车方案	http://www.guokr.com/article/76516/
NBA神射手是怎样炼成的	http://www.guokr.com/article/76052/
想追她？先算算你要等多久	http://www.guokr.com/article/75121/
可口可乐和百事可乐是怎么合作的？	http://www.guokr.com/article/74614/
像谢耳朵一样在电影院选座位（附S05E10视频）	http://www.guokr.com/article/73825/
如果你可以放大或缩小10倍……	http://www.guokr.com/article/73661/
彩票漏洞让你快速致富	http://www.guokr.com/article/73244/
愤怒的小鸟之死理性派玩法	http://www.guokr.com/article/73040/
2012，上哪里找连续三天黑夜	http://www.guokr.com/article/72942/
光棍节特献：再不结婚就老了……	http://www.guokr.com/article/72506/
从动物的“爱情观”看两性博弈	http://www.guokr.com/article/71824/
用迷宫困住死理性派？没门！	http://www.guokr.com/article/71536/
70亿世界人口是怎么来的？	http://www.guokr.com/article/70634/
数学家教你铺能得诺贝尔奖的地砖	http://www.guokr.com/article/69740/
数学是数学家的墓志铭	http://www.guokr.com/article/69516/
厕所里的武士刀，你挥得动吗？	http://www.guokr.com/article/68848/
超好玩硬币游戏，你都会玩吗？	http://www.guokr.com/article/68595/
人走路时为什么要甩手？	http://www.guokr.com/article/68198/
刘嘉忆破解的西塔潘猜想是什么？	http://www.guokr.com/article/67412/
螺线：那些风情万种的故事	http://www.guokr.com/article/67148/
路修多了也堵车	http://www.guokr.com/article/66815/
怎么系鞋带最省鞋带，死理性派来教你！	http://www.guokr.com/article/66677/
一秒钟看穿统计陷阱	http://www.guokr.com/article/66369/
十一黄金周，外出人数知多少	http://www.guokr.com/article/62522/
技术宅眼中的“性奴地窖”	http://www.guokr.com/article/65690/
谷歌怎样给搜索结果排序？	http://www.guokr.com/article/65304/
纸上谈兵：为什么进攻是最好的防守？	http://www.guokr.com/article/64630/
拍案惊奇，原来折纸背后的数学如此强大	http://www.guokr.com/article/64469/
数字追凶，比福尔摩斯还快	http://www.guokr.com/article/64333/
外星人，你能看懂我们发给你的信息吗？	http://www.guokr.com/article/63786/
奖金当前，如何让人诚实评价自己	http://www.guokr.com/article/63566/
算出过桥米线中肉片的加热时间	http://www.guokr.com/article/63399/
魔术师玩数学：简单陷阱骗到你	http://www.guokr.com/article/62940/
塔木德财产分配法：保护弱者的博弈游戏	http://www.guokr.com/article/62689/
对面的公交车来了，你还要等多久？	http://www.guokr.com/article/62327/
死理性派教你做谷歌面试题	http://www.guokr.com/article/61878/
你的密码安全吗？小心那些隐藏的陷阱	http://www.guokr.com/article/61644/
死理性派碰面法，100%遇见你	http://www.guokr.com/article/61325/
死理性派教你做微软面试题	http://www.guokr.com/article/61179/
你被这些网络迷题难倒过吗？	http://www.guokr.com/article/60677/
数学理论：在意想不到的地方与实际相遇	http://www.guokr.com/article/59083/
用死理性派的眼光看自然：万物皆会掷骰子	http://www.guokr.com/article/60169/
献给业余数学之王：澄清对费马原理的误解 	http://www.guokr.com/article/59377/
纸上谈兵：萨尔浒之战以少胜多的原理	http://www.guokr.com/article/57781/
谁才是圆周率？π 和 τ 之间的战争	http://www.guokr.com/article/58678/
科学新闻没有告诉你的那些事儿：怎样摆脱幼稚状态？ 	http://www.guokr.com/article/58409/
盘点数学里十大不需要语言的证明	http://www.guokr.com/article/58106/
七夕特献：数学家们的爱情故事	http://www.guokr.com/article/57837/
只要有10%的坚信者，就可以改变社会？	http://www.guokr.com/article/57629/
从铁道部107%上座率，看数字的欺骗性	http://www.guokr.com/article/57448/
回忆经典，讲述滑块游戏背后的数学故事	http://www.guokr.com/article/54088/
美女主动搭讪？小心数学陷阱	http://www.guokr.com/article/56198/
e，一个常数的传奇	http://www.guokr.com/article/55381/
数学中竟然还有这样的定理！	http://www.guokr.com/article/53059/
天黑请闭眼，我们该怎样理性地“杀人”	http://www.guokr.com/article/51161/
论邓文迪的战斗力	http://www.guokr.com/article/51549/
数学，让魔方拧得更快	http://www.guokr.com/article/49680/
不要相信直觉！那些概率统计的奇妙结论	http://www.guokr.com/article/50627/
科学新闻没告诉你的那些事儿：真空中的球形鸡	http://www.guokr.com/article/50289/
数学常数e的含义 	http://www.guokr.com/article/50264/
科学新闻没告诉你的那些事儿 	http://www.guokr.com/article/49901/
网球马拉松大战，出现的概率有多大？	http://www.guokr.com/article/48824/
智能手机的密码总共有多少种	http://www.guokr.com/article/49408/
不可思议的箱子：你的一生就在里面	http://www.guokr.com/article/48357/
不会出错的程序，是这样炼成的	http://www.guokr.com/article/47868/
要成为扫雷高手，先练好逻辑吧	http://www.guokr.com/article/47846/
数据是怎么被压缩的	http://www.guokr.com/article/46865/
俄罗斯方块背后的数学故事	http://www.guokr.com/article/44071/
密码往事·续	http://www.guokr.com/article/43512/
密码往事	http://www.guokr.com/article/43508/
海盗博弈论	http://www.guokr.com/article/41423/
如果没有计算器，我们就用计算尺吧	http://www.guokr.com/article/38752/
相关性 ≠ 因果性	http://www.guokr.com/article/38942/
数学魔术：7张牌的秘密	http://www.guokr.com/article/38634/
如果争论不欢而散，那么必有一方是虚伪的	http://www.guokr.com/article/38244/
卖萌是没有用的，照样推倒谷歌谜题	http://www.guokr.com/article/37651/
拍卖，碰到鸡贼的买家怎么办？	http://www.guokr.com/article/36888/
跟垃圾较较劲儿，人类能用多长时间用垃圾占领满地球？	http://www.guokr.com/article/33898/
排队怎样排出技术含量？算出还要等多久！	http://www.guokr.com/article/33567/
用数学魔术哄MM，轻松表达“我爱你”	http://www.guokr.com/article/32701/
让理科生沉默，让文科生流泪的综合题详解	http://www.guokr.com/article/31315/
Android计算器低级错误？都是二进制惹的祸！	http://www.guokr.com/article/27173/
要洗多少次牌才能把牌彻底洗开？	http://www.guokr.com/article/23047/
常在雨中跑，如何淋最少	http://www.guokr.com/article/23076/
骗小女生的神器：计算器上的五个小把戏	http://www.guokr.com/article/22666/
当时我就震惊了：无穷带来的各种悖论	http://www.guokr.com/article/22510/
追MM功败垂成？只是概率惹的祸	http://www.guokr.com/article/21251/
复活节闲扯：一场激动人心的数学公开挑战赛	http://www.guokr.com/article/22018/
那些在网上转烂了的谜题最早都出自哪儿？	http://www.guokr.com/article/21259/
单身男女不用慌，死理性派让你们成功速配	http://www.guokr.com/article/20978/
学术史上的奇文：怎样用数学抓狮子	http://www.guokr.com/article/20829/
和外星人做生意！有趣的星际贸易经济学	http://www.guokr.com/article/20167/
另类视觉盛宴：无处不在的0.618	http://www.guokr.com/article/20409/
博彩公司的秘密：赔率是这样炼成的	http://www.guokr.com/article/20199/
埃舍尔威武！解读瀑布上的两个立体图形	http://www.guokr.com/article/19538/
油价“打飞机”？果壳网编辑部也能！	http://www.guokr.com/article/19383/
最让人纠结的等式：0.999...=1	http://www.guokr.com/article/19218/
【愚人特稿】数学升级至2.0版本	http://www.guokr.com/article/18477/
你再怎么玩也玩不过商家	http://www.guokr.com/article/18435/
至今仍未被破译的五个世界级密码	http://www.guokr.com/article/18167/
直线的定义你伤不起	http://www.guokr.com/article/18169/
你怎么知道我已经知道了？	http://www.guokr.com/article/17576/
1亿元人民币堆在一起有多少？	http://www.guokr.com/article/17010/
用癌症换核电的哲学计算 	http://www.guokr.com/article/16840/
数学魔术：托儿也能如此低调	http://www.guokr.com/article/16511/
生活中的辐射，一眼便知有多少（更新）	http://www.guokr.com/article/16435/
【地震特辑】怎么狠心怎么算，碘131也害不了咱	http://www.guokr.com/article/13479/
【地震特辑】西弗到底是什么？	http://www.guokr.com/article/12999/
圆周率日特献：π究竟牛B在哪里？	http://www.guokr.com/article/12719/
酒后吐“真”言：令人费解的死理性派逻辑	http://www.guokr.com/article/12572/
Geek的生日聚会游戏：藏在矩阵中的年龄	http://www.guokr.com/article/12209/
比根号2更“无理”的数	http://www.guokr.com/article/11964/
数学魔术：泡MM，没有缘分也要制造缘分	http://www.guokr.com/article/9915/
规律什么的都是骗人的	http://www.guokr.com/article/9688/
数学魔术：给暗号也要给得有艺术	http://www.guokr.com/article/9469/
无法证伪的理论就是耍流氓	http://www.guokr.com/article/9367/
别说踢球了，就算掷骰子也分不出绝对强弱	http://www.guokr.com/article/7772/
当盖茨和巴菲特遇上钱包悖论	http://www.guokr.com/article/7976/
数学里也能耍流氓	http://www.guokr.com/article/7937/
让你立刻爱上数学的10个算术游戏	http://www.guokr.com/article/7269/
玩麻将玩出正果来：构造幻方的新方法	http://www.guokr.com/article/7088/
死理性派恋爱法：拒绝掉前面37%的人	http://www.guokr.com/article/6768/
从化圆为方到选择公理	http://www.guokr.com/article/6620/
如何证明一加一等于二？	http://www.guokr.com/article/6556/
聪明的冰箱会说话：用杯具记录停电次数	http://www.guokr.com/article/6225/
辛普森悖论：诡异的男女比例	http://www.guokr.com/article/6222/
为什么围观群众会见死不救？	http://www.guokr.com/article/6172/
有时候，含有重复数字的密码更保险	http://www.guokr.com/article/6082/
那些不靠谱的星座运程预测	http://www.guokr.com/article/5764/
坏人做了好事就是好人，为什么好人只做一件坏事就不能被原谅？	http://www.guokr.com/article/5642/
为了集齐108将，你得吃多少袋干脆面？	http://www.guokr.com/article/5583/
调查的艺术：把个人隐私变成可以说的秘密	http://www.guokr.com/article/5500/
含有数字8的数究竟占了多大的比例？	http://www.guokr.com/article/5367/
数学魔术：四张卡片猜出你的星座	http://www.guokr.com/article/5196/
喝酒也要用几何：让你看上去喝得更多	http://www.guokr.com/article/5052/
澳门赌场纪实（四）：决胜21点	http://www.guokr.com/article/4956/
新手进阶——三国杀价值体系理论	http://www.guokr.com/article/4904/
澳门赌场纪实（三）：小游戏也有大陷阱	http://www.guokr.com/article/4796/
井字棋的最优策略竟是先占角！	http://www.guokr.com/article/4754/
澳门赌场纪实（二）：轮盘大赢家	http://www.guokr.com/article/4681/
澳门赌场纪实（一）：押大押小的秘密	http://www.guokr.com/article/4589/
一摞扑克牌最多能够伸出桌面多远？	http://www.guokr.com/article/4437/
萨缪尔森是否支持生命周期投资杠杆理论	http://www.guokr.com/article/4346/
这辈子甭想买车了：上牌平均需要无穷年 	http://www.guokr.com/article/4271/
“中立”也会是一种病	http://www.guokr.com/article/4115/
三国杀新手攻略——以小乔为核心的另类爆发	http://www.guokr.com/article/4073/
数学魔术：简单的算术就能让你无处可藏	http://www.guokr.com/article/3990/
死理性派告诉你，当个圣诞老人不容易	http://www.guokr.com/article/3914/
计算机真的可以产生智慧吗？	http://www.guokr.com/article/3806/
砝码称重问题，因式分解有妙用	http://www.guokr.com/article/3742/
三国杀新手攻略——武将配合篇	http://www.guokr.com/article/3621/
玩拍七不再怕，判断7的倍数有妙招	http://www.guokr.com/article/3489/
数学魔术：读出你心中的一二三四	http://www.guokr.com/article/3413/
数学家也蛋疼：满足各种奇怪性质的素数	http://www.guokr.com/article/3333/
俗语新解，用数学的眼光看世界	http://www.guokr.com/article/3270/
别激动，这个定律早被人发现了	http://www.guokr.com/article/3123/
看得见的手——无处不在的歧视	http://www.guokr.com/article/3084/
赌博游戏的启示：可以不知彼，不能不知己	http://www.guokr.com/article/3003/
如何证明自己不是精神病？	http://www.guokr.com/article/2946/
博弈入门：囚徒困境	http://www.guokr.com/article/2843/
逞英雄需谨慎，概率不像看上去的那么均等	http://www.guokr.com/article/2760/
小偷也要会数学：暴力破解的偷懒方法	http://www.guokr.com/article/2677/
三国杀新手攻略——武器篇	http://www.guokr.com/article/2544/
古希腊人如何测量地月距离	http://www.guokr.com/article/2470/
平均分蛋糕并不难，难的是和谐分蛋糕	http://www.guokr.com/article/2413/
平均分饼并不难，难的是平均分蛋糕	http://www.guokr.com/article/2335/
经济学家为你解答体育里的策略问题	http://www.guokr.com/article/2155/
三国杀新手攻略——锦囊篇	http://www.guokr.com/article/2062/
一个简单的数学小魔术	http://www.guokr.com/article/1858/
真的干杯，要敢于做到所有杯子互相接触	http://www.guokr.com/article/1755/
山寨时尚算侵犯知识产权么	http://www.guokr.com/article/1676/
理性地看待非理性	http://www.guokr.com/article/1538/
人的非理性选择	http://www.guokr.com/article/1417/
把科学方法运用到小额信贷评估	http://www.guokr.com/article/1173/
两个人能在电话中抛掷硬币吗？	http://www.guokr.com/article/974/
别中了“房价增长率下降”的计 	http://www.guokr.com/article/857/
三国杀新手攻略——基本牌篇	http://www.guokr.com/article/832/
经典概率问题：赌徒谬误	http://www.guokr.com/article/663/
大鱼吃小鱼的博弈	http://www.guokr.com/article/631/
我们都是“天下大同”的忠实信徒？	http://www.guokr.com/article/617/
三国杀新手攻略——身份篇	http://www.guokr.com/article/561/
神秘的本福特定律	http://www.guokr.com/article/520/
你长着一张党员的脸	http://www.guokr.com/article/519/
一个与直觉相悖的概率问题引发的严肃思考	http://www.guokr.com/article/517/
好男孩，坏男孩	http://www.guokr.com/article/516/
经济学家眼里的幸福是什么？	http://www.guokr.com/article/514/
让爱情里的沉没成本，玩儿蛋去吧	http://www.guokr.com/article/508/
一只牛因为橄榄球大赛而死的概率有多大？	http://www.guokr.com/article/507/
如果食物没有外包装会怎样？	http://www.guokr.com/article/504/
《欺诈游戏》中少数决游戏的必胜法	http://www.guokr.com/article/502/
为什么有人觉得经济类的新闻最缺乏？	http://www.guokr.com/article/501/
博弈入门：从数学游戏开始	http://www.guokr.com/article/500/
老师也会成为学生作弊的帮凶？	http://www.guokr.com/article/499/
“经济复苏”是生活水平的改善还是数字改善	http://www.guokr.com/article/498/
从《盗梦空间》的梦境到缸中之脑	http://www.guokr.com/article/496/
“头盔法令”让人远离自行车？	http://www.guokr.com/article/379/
上帝能造出他自己都搬不动的石头吗？	http://www.guokr.com/article/367/
印第安纳·琼斯该不该自己试毒？	http://www.guokr.com/article/365/
烟盒上的警示语，反成吸烟诱因	http://www.guokr.com/article/353/
过早性行为和媒体的性内容无关？	http://www.guokr.com/article/240/
工程师——最有潜质成为恐怖分子质的职业	http://www.guokr.com/article/254/
地平线离你究竟有多远？ 	http://www.guokr.com/article/107/
一个奇特的解聘方案，究竟谁被炒鱿鱼了？	http://www.guokr.com/article/39/
午夜死在祖坟前的美国人，究竟有没有投罗斯福的票？	http://www.guokr.com/article/271/
